sample_id,image_id,part_group_id,object_group_id,image_path,part_family,part_category,text_category,description,label,source
train_starter_002_01_match_1,starter_002_01,starter_002,synthetic_family_starter,data/images/generated/starter_002_01.png,electrical,starter,starter,"This component is the automotive starter motor, with a compact electric motor with a solenoid and drive gear.",MATCH,generated
train_starter_002_01_partial_match_1,starter_002_01,starter_002,synthetic_family_starter,data/images/generated/starter_002_01.png,electrical,starter,alternator,"This component is the automotive alternator, with a compact metal housing with a pulley and ventilation openings.",PARTIAL_MATCH,generated
train_starter_002_01_mismatch_1,starter_002_01,starter_002,synthetic_family_starter,data/images/generated/starter_002_01.png,electrical,starter,air_filter,"This component is the engine air filter, with pleated filtering media inside a rigid frame or housing.",MISMATCH,generated
train_starter_002_01_match_2,starter_002_01,starter_002,synthetic_family_starter,data/images/generated/starter_002_01.png,electrical,starter,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,MATCH,generated
train_starter_002_01_partial_match_2,starter_002_01,starter_002,synthetic_family_starter,data/images/generated/starter_002_01.png,electrical,starter,alternator,Road-vehicle replacement part: automotive alternator; its job is to convert mechanical rotation into electrical power and recharge the battery.,PARTIAL_MATCH,generated
train_starter_002_01_mismatch_2,starter_002_01,starter_002,synthetic_family_starter,data/images/generated/starter_002_01.png,electrical,starter,coil_spring,Road-vehicle replacement part: suspension coil spring; its job is to support vehicle weight and store energy as the wheel moves.,MISMATCH,generated
train_starter_003_01_match_1,starter_003_01,starter_003,synthetic_family_starter,data/images/generated/starter_003_01.png,electrical,starter,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,MATCH,generated
train_starter_003_01_partial_match_1,starter_003_01,starter_003,synthetic_family_starter,data/images/generated/starter_003_01.png,electrical,starter,alternator,Road-vehicle replacement part: automotive alternator; its job is to convert mechanical rotation into electrical power and recharge the battery.,PARTIAL_MATCH,generated
train_starter_003_01_mismatch_1,starter_003_01,starter_003,synthetic_family_starter,data/images/generated/starter_003_01.png,electrical,starter,brake_pad,Road-vehicle replacement part: automotive brake pad; its job is to press friction material against a brake disc to slow the vehicle.,MISMATCH,generated
train_starter_003_01_match_2,starter_003_01,starter_003,synthetic_family_starter,data/images/generated/starter_003_01.png,electrical,starter,starter,"Automotive component: automotive starter motor, used in the engine starting and electrical system.",MATCH,generated
train_starter_003_01_partial_match_2,starter_003_01,starter_003,synthetic_family_starter,data/images/generated/starter_003_01.png,electrical,starter,alternator,"Automotive component: automotive alternator, used in the vehicle charging and electrical system.",PARTIAL_MATCH,generated
train_starter_003_01_mismatch_2,starter_003_01,starter_003,synthetic_family_starter,data/images/generated/starter_003_01.png,electrical,starter,headlight,"Automotive component: front headlight assembly, used in the vehicle lighting system.",MISMATCH,generated
train_starter_004_01_match_1,starter_004_01,starter_004,synthetic_family_starter,data/images/generated/starter_004_01.png,electrical,starter,starter,"Automotive component: automotive starter motor, used in the engine starting and electrical system.",MATCH,generated
train_starter_004_01_partial_match_1,starter_004_01,starter_004,synthetic_family_starter,data/images/generated/starter_004_01.png,electrical,starter,alternator,"Automotive component: automotive alternator, used in the vehicle charging and electrical system.",PARTIAL_MATCH,generated
train_starter_004_01_mismatch_1,starter_004_01,starter_004,synthetic_family_starter,data/images/generated/starter_004_01.png,electrical,starter,shock_absorber,"Automotive component: suspension shock absorber, used in the vehicle suspension system.",MISMATCH,generated
train_starter_004_01_match_2,starter_004_01,starter_004,synthetic_family_starter,data/images/generated/starter_004_01.png,electrical,starter,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",MATCH,generated
train_starter_004_01_partial_match_2,starter_004_01,starter_004,synthetic_family_starter,data/images/generated/starter_004_01.png,electrical,starter,alternator,"Vehicle component identified as automotive alternator, designed to convert mechanical rotation into electrical power and recharge the battery.",PARTIAL_MATCH,generated
train_starter_004_01_mismatch_2,starter_004_01,starter_004,synthetic_family_starter,data/images/generated/starter_004_01.png,electrical,starter,air_filter,"Vehicle component identified as engine air filter, designed to remove dust and particles from the air entering the engine.",MISMATCH,generated
train_starter_005_01_match_1,starter_005_01,starter_005,synthetic_family_starter,data/images/generated/starter_005_01.png,electrical,starter,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",MATCH,generated
train_starter_005_01_partial_match_1,starter_005_01,starter_005,synthetic_family_starter,data/images/generated/starter_005_01.png,electrical,starter,alternator,"Vehicle component identified as automotive alternator, designed to convert mechanical rotation into electrical power and recharge the battery.",PARTIAL_MATCH,generated
train_starter_005_01_mismatch_1,starter_005_01,starter_005,synthetic_family_starter,data/images/generated/starter_005_01.png,electrical,starter,taillight,"Vehicle component identified as rear taillight assembly, designed to show rear position, braking, and signalling information to other road users.",MISMATCH,generated
train_starter_005_01_match_2,starter_005_01,starter_005,synthetic_family_starter,data/images/generated/starter_005_01.png,electrical,starter,starter,"This component is the automotive starter motor, with a compact electric motor with a solenoid and drive gear.",MATCH,generated
train_starter_005_01_partial_match_2,starter_005_01,starter_005,synthetic_family_starter,data/images/generated/starter_005_01.png,electrical,starter,alternator,"This component is the automotive alternator, with a compact metal housing with a pulley and ventilation openings.",PARTIAL_MATCH,generated
train_starter_005_01_mismatch_2,starter_005_01,starter_005,synthetic_family_starter,data/images/generated/starter_005_01.png,electrical,starter,brake_pad,"This component is the automotive brake pad, with a compact backing plate carrying a shaped friction lining.",MISMATCH,generated
train_external_image_starter_1048980_match_1,external_image_starter_1048980,external_group_starter_1048980,wikimedia_object_starter_1048980,data/images/wikimedia/starter/commons_starter_1048980.jpg,electrical,starter,starter,"This component is the automotive starter motor, with a compact electric motor with a solenoid and drive gear.",MATCH,wikimedia
train_external_image_starter_1048980_partial_match_1,external_image_starter_1048980,external_group_starter_1048980,wikimedia_object_starter_1048980,data/images/wikimedia/starter/commons_starter_1048980.jpg,electrical,starter,alternator,"This component is the automotive alternator, with a compact metal housing with a pulley and ventilation openings.",PARTIAL_MATCH,wikimedia
train_external_image_starter_1048980_mismatch_1,external_image_starter_1048980,external_group_starter_1048980,wikimedia_object_starter_1048980,data/images/wikimedia/starter/commons_starter_1048980.jpg,electrical,starter,oil_filter,"This component is the engine oil filter, with a replaceable canister or cartridge containing filtering media.",MISMATCH,wikimedia
train_external_image_starter_1048980_match_2,external_image_starter_1048980,external_group_starter_1048980,wikimedia_object_starter_1048980,data/images/wikimedia/starter/commons_starter_1048980.jpg,electrical,starter,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,MATCH,wikimedia
train_external_image_starter_1048980_partial_match_2,external_image_starter_1048980,external_group_starter_1048980,wikimedia_object_starter_1048980,data/images/wikimedia/starter/commons_starter_1048980.jpg,electrical,starter,alternator,Road-vehicle replacement part: automotive alternator; its job is to convert mechanical rotation into electrical power and recharge the battery.,PARTIAL_MATCH,wikimedia
train_external_image_starter_1048980_mismatch_2,external_image_starter_1048980,external_group_starter_1048980,wikimedia_object_starter_1048980,data/images/wikimedia/starter/commons_starter_1048980.jpg,electrical,starter,shock_absorber,Road-vehicle replacement part: suspension shock absorber; its job is to dampen spring movement and control wheel and body oscillation.,MISMATCH,wikimedia
train_external_image_starter_13616832_match_1,external_image_starter_13616832,external_group_starter_13616832,wikimedia_object_starter_13616832,data/images/wikimedia/starter/commons_starter_13616832.jpg,electrical,starter,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,MATCH,wikimedia
train_external_image_starter_13616832_partial_match_1,external_image_starter_13616832,external_group_starter_13616832,wikimedia_object_starter_13616832,data/images/wikimedia/starter/commons_starter_13616832.jpg,electrical,starter,alternator,Road-vehicle replacement part: automotive alternator; its job is to convert mechanical rotation into electrical power and recharge the battery.,PARTIAL_MATCH,wikimedia
train_external_image_starter_13616832_mismatch_1,external_image_starter_13616832,external_group_starter_13616832,wikimedia_object_starter_13616832,data/images/wikimedia/starter/commons_starter_13616832.jpg,electrical,starter,coil_spring,Road-vehicle replacement part: suspension coil spring; its job is to support vehicle weight and store energy as the wheel moves.,MISMATCH,wikimedia
train_external_image_starter_13616832_match_2,external_image_starter_13616832,external_group_starter_13616832,wikimedia_object_starter_13616832,data/images/wikimedia/starter/commons_starter_13616832.jpg,electrical,starter,starter,"Automotive component: automotive starter motor, used in the engine starting and electrical system.",MATCH,wikimedia
train_external_image_starter_13616832_partial_match_2,external_image_starter_13616832,external_group_starter_13616832,wikimedia_object_starter_13616832,data/images/wikimedia/starter/commons_starter_13616832.jpg,electrical,starter,alternator,"Automotive component: automotive alternator, used in the vehicle charging and electrical system.",PARTIAL_MATCH,wikimedia
train_external_image_starter_13616832_mismatch_2,external_image_starter_13616832,external_group_starter_13616832,wikimedia_object_starter_13616832,data/images/wikimedia/starter/commons_starter_13616832.jpg,electrical,starter,taillight,"Automotive component: rear taillight assembly, used in the vehicle lighting and signalling system.",MISMATCH,wikimedia
train_external_image_starter_1650041_match_1,external_image_starter_1650041,external_group_starter_1650041,wikimedia_starter_165004_series,data/images/wikimedia/starter/commons_starter_1650041.jpg,electrical,starter,starter,"Automotive component: automotive starter motor, used in the engine starting and electrical system.",MATCH,wikimedia
train_external_image_starter_1650041_partial_match_1,external_image_starter_1650041,external_group_starter_1650041,wikimedia_starter_165004_series,data/images/wikimedia/starter/commons_starter_1650041.jpg,electrical,starter,alternator,"Automotive component: automotive alternator, used in the vehicle charging and electrical system.",PARTIAL_MATCH,wikimedia
train_external_image_starter_1650041_mismatch_1,external_image_starter_1650041,external_group_starter_1650041,wikimedia_starter_165004_series,data/images/wikimedia/starter/commons_starter_1650041.jpg,electrical,starter,headlight,"Automotive component: front headlight assembly, used in the vehicle lighting system.",MISMATCH,wikimedia
train_external_image_starter_1650041_match_2,external_image_starter_1650041,external_group_starter_1650041,wikimedia_starter_165004_series,data/images/wikimedia/starter/commons_starter_1650041.jpg,electrical,starter,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",MATCH,wikimedia
train_external_image_starter_1650041_partial_match_2,external_image_starter_1650041,external_group_starter_1650041,wikimedia_starter_165004_series,data/images/wikimedia/starter/commons_starter_1650041.jpg,electrical,starter,alternator,"Vehicle component identified as automotive alternator, designed to convert mechanical rotation into electrical power and recharge the battery.",PARTIAL_MATCH,wikimedia
train_external_image_starter_1650041_mismatch_2,external_image_starter_1650041,external_group_starter_1650041,wikimedia_starter_165004_series,data/images/wikimedia/starter/commons_starter_1650041.jpg,electrical,starter,oil_filter,"Vehicle component identified as engine oil filter, designed to trap contaminants circulating in the engine lubricant.",MISMATCH,wikimedia
train_external_image_starter_1650046_match_1,external_image_starter_1650046,external_group_starter_1650046,wikimedia_starter_165004_series,data/images/wikimedia/starter/commons_starter_1650046.jpg,electrical,starter,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",MATCH,wikimedia
train_external_image_starter_1650046_partial_match_1,external_image_starter_1650046,external_group_starter_1650046,wikimedia_starter_165004_series,data/images/wikimedia/starter/commons_starter_1650046.jpg,electrical,starter,alternator,"Vehicle component identified as automotive alternator, designed to convert mechanical rotation into electrical power and recharge the battery.",PARTIAL_MATCH,wikimedia
train_external_image_starter_1650046_mismatch_1,external_image_starter_1650046,external_group_starter_1650046,wikimedia_starter_165004_series,data/images/wikimedia/starter/commons_starter_1650046.jpg,electrical,starter,air_filter,"Vehicle component identified as engine air filter, designed to remove dust and particles from the air entering the engine.",MISMATCH,wikimedia
train_external_image_starter_1650046_match_2,external_image_starter_1650046,external_group_starter_1650046,wikimedia_starter_165004_series,data/images/wikimedia/starter/commons_starter_1650046.jpg,electrical,starter,starter,"This component is the automotive starter motor, with a compact electric motor with a solenoid and drive gear.",MATCH,wikimedia
train_external_image_starter_1650046_partial_match_2,external_image_starter_1650046,external_group_starter_1650046,wikimedia_starter_165004_series,data/images/wikimedia/starter/commons_starter_1650046.jpg,electrical,starter,alternator,"This component is the automotive alternator, with a compact metal housing with a pulley and ventilation openings.",PARTIAL_MATCH,wikimedia
train_external_image_starter_1650046_mismatch_2,external_image_starter_1650046,external_group_starter_1650046,wikimedia_starter_165004_series,data/images/wikimedia/starter/commons_starter_1650046.jpg,electrical,starter,coil_spring,"This component is the suspension coil spring, with a helical steel spring with several visible coils.",MISMATCH,wikimedia
train_external_image_starter_37895983_match_1,external_image_starter_37895983,external_group_starter_37895983,wikimedia_object_starter_37895983,data/images/wikimedia/starter/commons_starter_37895983.jpg,electrical,starter,starter,"This component is the automotive starter motor, with a compact electric motor with a solenoid and drive gear.",MATCH,wikimedia
train_external_image_starter_37895983_partial_match_1,external_image_starter_37895983,external_group_starter_37895983,wikimedia_object_starter_37895983,data/images/wikimedia/starter/commons_starter_37895983.jpg,electrical,starter,alternator,"This component is the automotive alternator, with a compact metal housing with a pulley and ventilation openings.",PARTIAL_MATCH,wikimedia
train_external_image_starter_37895983_mismatch_1,external_image_starter_37895983,external_group_starter_37895983,wikimedia_object_starter_37895983,data/images/wikimedia/starter/commons_starter_37895983.jpg,electrical,starter,brake_pad,"This component is the automotive brake pad, with a compact backing plate carrying a shaped friction lining.",MISMATCH,wikimedia
train_external_image_starter_37895983_match_2,external_image_starter_37895983,external_group_starter_37895983,wikimedia_object_starter_37895983,data/images/wikimedia/starter/commons_starter_37895983.jpg,electrical,starter,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,MATCH,wikimedia
train_external_image_starter_37895983_partial_match_2,external_image_starter_37895983,external_group_starter_37895983,wikimedia_object_starter_37895983,data/images/wikimedia/starter/commons_starter_37895983.jpg,electrical,starter,alternator,Road-vehicle replacement part: automotive alternator; its job is to convert mechanical rotation into electrical power and recharge the battery.,PARTIAL_MATCH,wikimedia
train_external_image_starter_37895983_mismatch_2,external_image_starter_37895983,external_group_starter_37895983,wikimedia_object_starter_37895983,data/images/wikimedia/starter/commons_starter_37895983.jpg,electrical,starter,headlight,Road-vehicle replacement part: front headlight assembly; its job is to illuminate the road ahead and make the vehicle visible from the front.,MISMATCH,wikimedia
train_dataset_v2_taillight_001_match_1,dataset_v2_taillight_001,external_group_dataset_v2_taillight_001,dataset_v2_object_taillight_001,data/images/dataset_v2/taillight/dataset_v2_taillight_001.jpg,lighting,taillight,taillight,"Automotive component: rear taillight assembly, used in the vehicle lighting and signalling system.",MATCH,dataset_v2
train_dataset_v2_taillight_001_partial_match_1,dataset_v2_taillight_001,external_group_dataset_v2_taillight_001,dataset_v2_object_taillight_001,data/images/dataset_v2/taillight/dataset_v2_taillight_001.jpg,lighting,taillight,headlight,"Automotive component: front headlight assembly, used in the vehicle lighting system.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_taillight_001_mismatch_1,dataset_v2_taillight_001,external_group_dataset_v2_taillight_001,dataset_v2_object_taillight_001,data/images/dataset_v2/taillight/dataset_v2_taillight_001.jpg,lighting,taillight,oil_filter,"Automotive component: engine oil filter, used in the engine lubrication and filtration system.",MISMATCH,dataset_v2
train_dataset_v2_taillight_001_match_2,dataset_v2_taillight_001,external_group_dataset_v2_taillight_001,dataset_v2_object_taillight_001,data/images/dataset_v2/taillight/dataset_v2_taillight_001.jpg,lighting,taillight,taillight,"Vehicle component identified as rear taillight assembly, designed to show rear position, braking, and signalling information to other road users.",MATCH,dataset_v2
train_dataset_v2_taillight_001_partial_match_2,dataset_v2_taillight_001,external_group_dataset_v2_taillight_001,dataset_v2_object_taillight_001,data/images/dataset_v2/taillight/dataset_v2_taillight_001.jpg,lighting,taillight,headlight,"Vehicle component identified as front headlight assembly, designed to illuminate the road ahead and make the vehicle visible from the front.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_taillight_001_mismatch_2,dataset_v2_taillight_001,external_group_dataset_v2_taillight_001,dataset_v2_object_taillight_001,data/images/dataset_v2/taillight/dataset_v2_taillight_001.jpg,lighting,taillight,brake_disc,"Vehicle component identified as brake disc or rotor, designed to provide the rotating friction surface clamped by the brake pads.",MISMATCH,dataset_v2
train_dataset_v2_taillight_002_match_1,dataset_v2_taillight_002,external_group_dataset_v2_taillight_002,dataset_v2_object_taillight_002,data/images/dataset_v2/taillight/dataset_v2_taillight_002.jpg,lighting,taillight,taillight,"Vehicle component identified as rear taillight assembly, designed to show rear position, braking, and signalling information to other road users.",MATCH,dataset_v2
train_dataset_v2_taillight_002_partial_match_1,dataset_v2_taillight_002,external_group_dataset_v2_taillight_002,dataset_v2_object_taillight_002,data/images/dataset_v2/taillight/dataset_v2_taillight_002.jpg,lighting,taillight,headlight,"Vehicle component identified as front headlight assembly, designed to illuminate the road ahead and make the vehicle visible from the front.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_taillight_002_mismatch_1,dataset_v2_taillight_002,external_group_dataset_v2_taillight_002,dataset_v2_object_taillight_002,data/images/dataset_v2/taillight/dataset_v2_taillight_002.jpg,lighting,taillight,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",MISMATCH,dataset_v2
train_dataset_v2_taillight_002_match_2,dataset_v2_taillight_002,external_group_dataset_v2_taillight_002,dataset_v2_object_taillight_002,data/images/dataset_v2/taillight/dataset_v2_taillight_002.jpg,lighting,taillight,taillight,"This component is the rear taillight assembly, with a red or multi-colour lens assembly mounted at the rear of a vehicle.",MATCH,dataset_v2
train_dataset_v2_taillight_002_partial_match_2,dataset_v2_taillight_002,external_group_dataset_v2_taillight_002,dataset_v2_object_taillight_002,data/images/dataset_v2/taillight/dataset_v2_taillight_002.jpg,lighting,taillight,headlight,"This component is the front headlight assembly, with a shaped lens and reflector assembly for the front of a vehicle.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_taillight_002_mismatch_2,dataset_v2_taillight_002,external_group_dataset_v2_taillight_002,dataset_v2_object_taillight_002,data/images/dataset_v2/taillight/dataset_v2_taillight_002.jpg,lighting,taillight,coil_spring,"This component is the suspension coil spring, with a helical steel spring with several visible coils.",MISMATCH,dataset_v2
train_dataset_v2_taillight_003_match_1,dataset_v2_taillight_003,external_group_dataset_v2_taillight_003,dataset_v2_object_taillight_003,data/images/dataset_v2/taillight/dataset_v2_taillight_003.jpg,lighting,taillight,taillight,"This component is the rear taillight assembly, with a red or multi-colour lens assembly mounted at the rear of a vehicle.",MATCH,dataset_v2
train_dataset_v2_taillight_003_partial_match_1,dataset_v2_taillight_003,external_group_dataset_v2_taillight_003,dataset_v2_object_taillight_003,data/images/dataset_v2/taillight/dataset_v2_taillight_003.jpg,lighting,taillight,headlight,"This component is the front headlight assembly, with a shaped lens and reflector assembly for the front of a vehicle.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_taillight_003_mismatch_1,dataset_v2_taillight_003,external_group_dataset_v2_taillight_003,dataset_v2_object_taillight_003,data/images/dataset_v2/taillight/dataset_v2_taillight_003.jpg,lighting,taillight,brake_pad,"This component is the automotive brake pad, with a compact backing plate carrying a shaped friction lining.",MISMATCH,dataset_v2
train_dataset_v2_taillight_003_match_2,dataset_v2_taillight_003,external_group_dataset_v2_taillight_003,dataset_v2_object_taillight_003,data/images/dataset_v2/taillight/dataset_v2_taillight_003.jpg,lighting,taillight,taillight,"Road-vehicle replacement part: rear taillight assembly; its job is to show rear position, braking, and signalling information to other road users.",MATCH,dataset_v2
train_dataset_v2_taillight_003_partial_match_2,dataset_v2_taillight_003,external_group_dataset_v2_taillight_003,dataset_v2_object_taillight_003,data/images/dataset_v2/taillight/dataset_v2_taillight_003.jpg,lighting,taillight,headlight,Road-vehicle replacement part: front headlight assembly; its job is to illuminate the road ahead and make the vehicle visible from the front.,PARTIAL_MATCH,dataset_v2
train_dataset_v2_taillight_003_mismatch_2,dataset_v2_taillight_003,external_group_dataset_v2_taillight_003,dataset_v2_object_taillight_003,data/images/dataset_v2/taillight/dataset_v2_taillight_003.jpg,lighting,taillight,oil_filter,Road-vehicle replacement part: engine oil filter; its job is to trap contaminants circulating in the engine lubricant.,MISMATCH,dataset_v2
train_dataset_v2_taillight_004_match_1,dataset_v2_taillight_004,external_group_dataset_v2_taillight_004,dataset_v2_object_taillight_004,data/images/dataset_v2/taillight/dataset_v2_taillight_004.jpg,lighting,taillight,taillight,"Road-vehicle replacement part: rear taillight assembly; its job is to show rear position, braking, and signalling information to other road users.",MATCH,dataset_v2
train_dataset_v2_taillight_004_partial_match_1,dataset_v2_taillight_004,external_group_dataset_v2_taillight_004,dataset_v2_object_taillight_004,data/images/dataset_v2/taillight/dataset_v2_taillight_004.jpg,lighting,taillight,headlight,Road-vehicle replacement part: front headlight assembly; its job is to illuminate the road ahead and make the vehicle visible from the front.,PARTIAL_MATCH,dataset_v2
train_dataset_v2_taillight_004_mismatch_1,dataset_v2_taillight_004,external_group_dataset_v2_taillight_004,dataset_v2_object_taillight_004,data/images/dataset_v2/taillight/dataset_v2_taillight_004.jpg,lighting,taillight,shock_absorber,Road-vehicle replacement part: suspension shock absorber; its job is to dampen spring movement and control wheel and body oscillation.,MISMATCH,dataset_v2
train_dataset_v2_taillight_004_match_2,dataset_v2_taillight_004,external_group_dataset_v2_taillight_004,dataset_v2_object_taillight_004,data/images/dataset_v2/taillight/dataset_v2_taillight_004.jpg,lighting,taillight,taillight,"Automotive component: rear taillight assembly, used in the vehicle lighting and signalling system.",MATCH,dataset_v2
train_dataset_v2_taillight_004_partial_match_2,dataset_v2_taillight_004,external_group_dataset_v2_taillight_004,dataset_v2_object_taillight_004,data/images/dataset_v2/taillight/dataset_v2_taillight_004.jpg,lighting,taillight,headlight,"Automotive component: front headlight assembly, used in the vehicle lighting system.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_taillight_004_mismatch_2,dataset_v2_taillight_004,external_group_dataset_v2_taillight_004,dataset_v2_object_taillight_004,data/images/dataset_v2/taillight/dataset_v2_taillight_004.jpg,lighting,taillight,starter,"Automotive component: automotive starter motor, used in the engine starting and electrical system.",MISMATCH,dataset_v2
train_dataset_v2_taillight_005_match_1,dataset_v2_taillight_005,external_group_dataset_v2_taillight_005,dataset_v2_object_taillight_005,data/images/dataset_v2/taillight/dataset_v2_taillight_005.jpg,lighting,taillight,taillight,"Automotive component: rear taillight assembly, used in the vehicle lighting and signalling system.",MATCH,dataset_v2
train_dataset_v2_taillight_005_partial_match_1,dataset_v2_taillight_005,external_group_dataset_v2_taillight_005,dataset_v2_object_taillight_005,data/images/dataset_v2/taillight/dataset_v2_taillight_005.jpg,lighting,taillight,headlight,"Automotive component: front headlight assembly, used in the vehicle lighting system.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_taillight_005_mismatch_1,dataset_v2_taillight_005,external_group_dataset_v2_taillight_005,dataset_v2_object_taillight_005,data/images/dataset_v2/taillight/dataset_v2_taillight_005.jpg,lighting,taillight,alternator,"Automotive component: automotive alternator, used in the vehicle charging and electrical system.",MISMATCH,dataset_v2
train_dataset_v2_taillight_005_match_2,dataset_v2_taillight_005,external_group_dataset_v2_taillight_005,dataset_v2_object_taillight_005,data/images/dataset_v2/taillight/dataset_v2_taillight_005.jpg,lighting,taillight,taillight,"Vehicle component identified as rear taillight assembly, designed to show rear position, braking, and signalling information to other road users.",MATCH,dataset_v2
train_dataset_v2_taillight_005_partial_match_2,dataset_v2_taillight_005,external_group_dataset_v2_taillight_005,dataset_v2_object_taillight_005,data/images/dataset_v2/taillight/dataset_v2_taillight_005.jpg,lighting,taillight,headlight,"Vehicle component identified as front headlight assembly, designed to illuminate the road ahead and make the vehicle visible from the front.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_taillight_005_mismatch_2,dataset_v2_taillight_005,external_group_dataset_v2_taillight_005,dataset_v2_object_taillight_005,data/images/dataset_v2/taillight/dataset_v2_taillight_005.jpg,lighting,taillight,brake_pad,"Vehicle component identified as automotive brake pad, designed to press friction material against a brake disc to slow the vehicle.",MISMATCH,dataset_v2
train_taillight_001_01_match_1,taillight_001_01,taillight_001,synthetic_family_taillight,data/images/generated/taillight_001_01.png,lighting,taillight,taillight,"Vehicle component identified as rear taillight assembly, designed to show rear position, braking, and signalling information to other road users.",MATCH,generated
train_taillight_001_01_partial_match_1,taillight_001_01,taillight_001,synthetic_family_taillight,data/images/generated/taillight_001_01.png,lighting,taillight,headlight,"Vehicle component identified as front headlight assembly, designed to illuminate the road ahead and make the vehicle visible from the front.",PARTIAL_MATCH,generated
train_taillight_001_01_mismatch_1,taillight_001_01,taillight_001,synthetic_family_taillight,data/images/generated/taillight_001_01.png,lighting,taillight,brake_disc,"Vehicle component identified as brake disc or rotor, designed to provide the rotating friction surface clamped by the brake pads.",MISMATCH,generated
train_taillight_001_01_match_2,taillight_001_01,taillight_001,synthetic_family_taillight,data/images/generated/taillight_001_01.png,lighting,taillight,taillight,"This component is the rear taillight assembly, with a red or multi-colour lens assembly mounted at the rear of a vehicle.",MATCH,generated
train_taillight_001_01_partial_match_2,taillight_001_01,taillight_001,synthetic_family_taillight,data/images/generated/taillight_001_01.png,lighting,taillight,headlight,"This component is the front headlight assembly, with a shaped lens and reflector assembly for the front of a vehicle.",PARTIAL_MATCH,generated
train_taillight_001_01_mismatch_2,taillight_001_01,taillight_001,synthetic_family_taillight,data/images/generated/taillight_001_01.png,lighting,taillight,shock_absorber,"This component is the suspension shock absorber, with a telescopic hydraulic damper with a cylindrical body and piston rod.",MISMATCH,generated
train_taillight_002_01_match_1,taillight_002_01,taillight_002,synthetic_family_taillight,data/images/generated/taillight_002_01.png,lighting,taillight,taillight,"This component is the rear taillight assembly, with a red or multi-colour lens assembly mounted at the rear of a vehicle.",MATCH,generated
train_taillight_002_01_partial_match_1,taillight_002_01,taillight_002,synthetic_family_taillight,data/images/generated/taillight_002_01.png,lighting,taillight,headlight,"This component is the front headlight assembly, with a shaped lens and reflector assembly for the front of a vehicle.",PARTIAL_MATCH,generated
train_taillight_002_01_mismatch_1,taillight_002_01,taillight_002,synthetic_family_taillight,data/images/generated/taillight_002_01.png,lighting,taillight,coil_spring,"This component is the suspension coil spring, with a helical steel spring with several visible coils.",MISMATCH,generated
train_taillight_002_01_match_2,taillight_002_01,taillight_002,synthetic_family_taillight,data/images/generated/taillight_002_01.png,lighting,taillight,taillight,"Road-vehicle replacement part: rear taillight assembly; its job is to show rear position, braking, and signalling information to other road users.",MATCH,generated
train_taillight_002_01_partial_match_2,taillight_002_01,taillight_002,synthetic_family_taillight,data/images/generated/taillight_002_01.png,lighting,taillight,headlight,Road-vehicle replacement part: front headlight assembly; its job is to illuminate the road ahead and make the vehicle visible from the front.,PARTIAL_MATCH,generated
train_taillight_002_01_mismatch_2,taillight_002_01,taillight_002,synthetic_family_taillight,data/images/generated/taillight_002_01.png,lighting,taillight,alternator,Road-vehicle replacement part: automotive alternator; its job is to convert mechanical rotation into electrical power and recharge the battery.,MISMATCH,generated
train_taillight_003_01_match_1,taillight_003_01,taillight_003,synthetic_family_taillight,data/images/generated/taillight_003_01.png,lighting,taillight,taillight,"Road-vehicle replacement part: rear taillight assembly; its job is to show rear position, braking, and signalling information to other road users.",MATCH,generated
train_taillight_003_01_partial_match_1,taillight_003_01,taillight_003,synthetic_family_taillight,data/images/generated/taillight_003_01.png,lighting,taillight,headlight,Road-vehicle replacement part: front headlight assembly; its job is to illuminate the road ahead and make the vehicle visible from the front.,PARTIAL_MATCH,generated
train_taillight_003_01_mismatch_1,taillight_003_01,taillight_003,synthetic_family_taillight,data/images/generated/taillight_003_01.png,lighting,taillight,oil_filter,Road-vehicle replacement part: engine oil filter; its job is to trap contaminants circulating in the engine lubricant.,MISMATCH,generated
train_taillight_003_01_match_2,taillight_003_01,taillight_003,synthetic_family_taillight,data/images/generated/taillight_003_01.png,lighting,taillight,taillight,"Automotive component: rear taillight assembly, used in the vehicle lighting and signalling system.",MATCH,generated
